cohort_year,days_since_first_purchase,purchase_year,num_customers,total_revenue,revenue_per_customer
2015,1383,2019,2,2849.79,1424.90
2015,1384,2019,1,888.52,888.52
2015,1387,2019,1,3876.83,3876.83
2015,1389,2019,1,1172.30,1172.30
2015,1392,2019,1,7270.17,7270.17
2015,1393,2019,1,7639.04,7639.04
2015,1394,2019,1,440.16,440.16
2015,1395,2019,2,1655.94,827.97
2015,1396,2019,2,23547.04,11773.52
2015,1398,2019,1,8248.77,8248.77
2015,1399,2019,1,8901.40,8901.40
2015,1400,2019,1,2768.04,2768.04
2015,1401,2019,1,1045.97,1045.97
2015,1405,2019,1,574.62,574.62
2015,1406,2019,1,1621.24,1621.24
2015,1409,2019,1,489.69,489.69
2015,1411,2019,1,7646.57,7646.57
2015,1412,2019,1,1088.47,1088.47
2015,1418,2019,1,3053.56,3053.56
2015,1420,2019,3,10227.18,3409.06
2015,1421,2019,3,13290.60,4430.20
2015,1423,2019,1,108.85,108.85
2015,1424,2019,1,16460.54,16460.54
2015,1425,2019,1,400.73,400.73
2015,1428,2019,2,9813.43,4906.72
2015,1429,2019,1,3033.52,3033.52
2015,1430,2019,1,24429.54,24429.54
2015,1432,2019,1,1964.55,1964.55
2015,1433,2019,1,233.58,233.58
2015,1435,2019,1,450.03,450.03
2015,1436,2019,1,49.19,49.19
2015,1437,2019,2,2965.16,1482.58
2015,1439,2019,2,1329.30,664.65
2015,1440,2019,1,9634.99,9634.99
2015,1441,2019,3,1451.57,483.86
2015,1444,2019,2,2764.55,1382.27
2015,1445,2019,2,7255.17,3627.59
2015,1446,2019,1,681.07,681.07
2015,1450,2019,2,3563.99,1781.99
2015,1452,2019,1,734.78,734.78
2015,1453,2019,2,56.66,28.33
2015,1454,2019,2,8235.69,4117.84
2015,1455,2019,1,1256.09,1256.09
2015,1456,2019,1,201.93,201.93
2015,1457,2019,3,8285.35,2761.78
2015,1458,2019,1,3886.65,3886.65
2015,1461,2019,2,6867.44,3433.72
2015,1462,2019,1,1969.09,1969.09
2015,1463,2019,3,7540.07,2513.36
2015,1465,2019,2,1304.32,652.16
2015,1468,2019,2,1722.78,861.39
2015,1470,2019,2,1594.15,797.08
2015,1471,2019,1,4857.37,4857.37
2015,1472,2019,2,3881.49,1940.74
2015,1473,2019,1,3218.60,3218.60
2015,1475,2019,2,2817.01,1408.50
2015,1477,2019,3,14713.35,4904.45
2015,1478,2019,1,584.64,584.64
2015,1481,2019,1,440.55,440.55
2015,1483,2019,1,372.47,372.47
2015,1484,2019,6,17215.48,2869.25
2015,1485,2019,1,96.50,96.50
2015,1486,2019,1,329.64,329.64
2015,1488,2019,1,5.97,5.97
2015,1490,2019,1,1623.08,1623.08
2015,1491,2019,1,11435.49,11435.49
2015,1492,2019,1,51.00,51.00
2015,1494,2019,2,7880.84,3940.42
2015,1497,2019,2,3221.42,1610.71
2015,1498,2019,2,3332.06,1666.03
2015,1499,2019,1,14005.88,14005.88
2015,1500,2019,2,1577.73,788.86
2015,1505,2019,5,22184.03,4436.81
2015,1506,2019,2,3173.04,1586.52
2015,1507,2019,1,166.26,166.26
2015,1508,2019,1,107.10,107.10
2015,1509,2019,1,2664.95,2664.95
2015,1510,2019,2,5756.35,2878.18
2015,1511,2019,1,985.23,985.23
2015,1512,2019,1,1597.56,1597.56
2015,1513,2019,2,6347.85,3173.93
2015,1514,2019,1,986.98,986.98
2015,1516,2019,1,9678.73,9678.73
2015,1517,2019,1,2171.39,2171.39
2015,1518,2019,1,2363.37,2363.37
2015,1520,2019,1,3649.92,3649.92
2015,1521,2019,1,5297.65,5297.65
2015,1524,2019,4,4404.63,1101.16
2015,1526,2019,2,2482.20,1241.10
2015,1527,2019,1,1430.26,1430.26
2015,1530,2019,1,441.27,441.27
2015,1531,2019,2,1013.04,506.52
2015,1532,2019,1,637.49,637.49
2015,1533,2019,1,244.98,244.98
2015,1536,2019,2,8591.45,4295.73
2015,1537,2019,2,5941.01,2970.51
2015,1538,2019,1,424.73,424.73
2015,1539,2019,2,3852.55,1926.27
2015,1540,2019,1,1407.39,1407.39
2015,1541,2019,1,10294.83,10294.83
2015,1542,2019,3,2380.06,793.35
2015,1544,2019,1,6241.89,6241.89
2015,1546,2019,1,29.19,29.19
2015,1551,2019,1,2242.55,2242.55
2015,1552,2019,1,6873.65,6873.65
2015,1553,2019,1,404.94,404.94
2015,1555,2019,1,4461.48,4461.48
2015,1556,2019,2,8118.57,4059.29
2015,1557,2019,2,1412.01,706.01
2015,1559,2019,2,17965.19,8982.60
2015,1560,2019,1,9216.95,9216.95
2015,1561,2019,2,8600.64,4300.32
2015,1565,2019,2,5011.16,2505.58
2015,1569,2019,1,1202.24,1202.24
2015,1571,2019,1,6862.74,6862.74
2015,1574,2019,1,8140.57,8140.57
2015,1575,2019,2,2650.22,1325.11
2015,1576,2019,1,245.52,245.52
2015,1580,2019,1,449.99,449.99
2015,1581,2019,1,3403.58,3403.58
2015,1582,2019,2,9578.41,4789.20
2015,1584,2019,2,20101.24,10050.62
2015,1589,2019,1,7667.69,7667.69
2015,1590,2019,1,3016.78,3016.78
2015,1592,2019,1,2683.60,2683.60
2015,1593,2019,1,2145.86,2145.86
2015,1597,2019,2,4312.05,2156.03
2015,1598,2019,3,4456.29,1485.43
2015,1601,2019,1,2027.95,2027.95
2015,1602,2019,1,1371.06,1371.06
2015,1603,2019,1,2963.84,2963.84
2015,1604,2019,1,3613.53,3613.53
2015,1605,2019,2,9400.19,4700.10
2015,1606,2019,1,550.72,550.72
2015,1607,2019,1,583.76,583.76
2015,1612,2019,1,6873.65,6873.65
2015,1613,2019,1,5979.92,5979.92
2015,1614,2019,1,1233.62,1233.62
2015,1615,2019,1,1589.83,1589.83
2015,1617,2019,1,1223.05,1223.05
2015,1621,2019,1,591.30,591.30
2015,1624,2019,1,14559.58,14559.58
2015,1627,2019,1,170.21,170.21
2015,1629,2019,1,13.30,13.30
2015,1630,2019,1,15834.93,15834.93
2015,1633,2019,1,1528.91,1528.91
2015,1635,2019,1,166.83,166.83
2015,1636,2019,1,876.68,876.68
2015,1637,2019,2,13035.93,6517.97
2015,1638,2019,1,2485.56,2485.56
2015,1645,2019,2,3876.23,1938.12
2015,1652,2019,2,5348.21,2674.11
2015,1653,2019,1,2292.98,2292.98
2015,1654,2019,1,603.92,603.92
2015,1656,2019,1,1042.98,1042.98
2015,1658,2019,2,1201.34,600.67
2015,1663,2019,2,4669.68,2334.84
2015,1667,2019,1,5595.92,5595.92
2015,1670,2019,1,18869.47,18869.47
2015,1672,2019,1,51.22,51.22
2015,1673,2019,1,4954.62,4954.62
2015,1675,2019,1,1308.91,1308.91
2015,1678,2019,1,6907.84,6907.84
2015,1680,2019,1,387.00,387.00
2015,1681,2019,1,1119.46,1119.46
2015,1683,2019,1,6077.73,6077.73
2015,1687,2019,1,6019.10,6019.10
2015,1691,2019,2,5587.46,2793.73
2015,1707,2019,1,1339.10,1339.10
2015,1710,2019,1,942.54,942.54
2015,1711,2019,1,6077.73,6077.73
2015,1713,2019,1,703.78,703.78
2015,1714,2019,1,1041.14,1041.14
2015,1724,2019,1,360.60,360.60
2015,1728,2019,1,19928.06,19928.06
2015,1729,2019,2,797.87,398.94
2015,1730,2019,1,1854.35,1854.35
2015,1734,2019,2,1350.09,675.05
2015,1736,2019,1,1926.01,1926.01
2015,1741,2019,1,6907.84,6907.84
2015,1744,2019,1,1165.60,1165.60
2015,1747,2019,1,1116.04,1116.04
2015,1758,2019,1,2633.87,2633.87
2015,1771,2019,1,8379.21,8379.21
2015,1772,2019,1,5483.11,5483.11
2015,1773,2019,1,752.33,752.33
2015,1774,2019,1,700.24,700.24
2015,1776,2019,1,1820.71,1820.71
2015,1777,2019,1,360.60,360.60
2015,1802,2019,1,4025.41,4025.41
2015,1811,2019,1,33.75,33.75
2015,1818,2019,1,2335.17,2335.17
2015,1477,2020,1,424.94,424.94
2015,1481,2020,1,729.42,729.42
2015,1487,2020,1,3207.11,3207.11
2015,1492,2020,1,1447.07,1447.07
2015,1505,2020,1,4768.46,4768.46
2015,1510,2020,1,1334.78,1334.78
2015,1511,2020,1,890.09,890.09
2015,1515,2020,1,247.95,247.95
2015,1516,2020,1,1813.56,1813.56
2015,1517,2020,1,1469.58,1469.58
2015,1518,2020,1,388.37,388.37
2015,1519,2020,2,5883.12,2941.56
2015,1520,2020,1,1406.21,1406.21
2015,1526,2020,1,749.74,749.74
2015,1530,2020,1,13961.31,13961.31
2015,1532,2020,1,5659.61,5659.61
2015,1533,2020,1,3802.31,3802.31
2015,1534,2020,1,1067.91,1067.91
2015,1535,2020,1,2438.89,2438.89
2015,1538,2020,1,1973.96,1973.96
2015,1539,2020,1,21.77,21.77
2015,1540,2020,1,2362.09,2362.09
2015,1541,2020,1,12.17,12.17
2015,1545,2020,1,8489.27,8489.27
2015,1547,2020,1,3883.88,3883.88
2015,1548,2020,1,2152.76,2152.76
2015,1552,2020,1,967.50,967.50
2015,1555,2020,1,96.85,96.85
2015,1556,2020,1,3335.00,3335.00
2015,1561,2020,1,3436.87,3436.87
2015,1563,2020,2,3834.31,1917.16
2015,1567,2020,1,10659.93,10659.93
2015,1571,2020,1,569.40,569.40
2015,1576,2020,1,575.83,575.83
2015,1581,2020,1,7421.17,7421.17
2015,1582,2020,2,4855.34,2427.67
2015,1587,2020,1,9506.89,9506.89
2015,1595,2020,1,1315.94,1315.94
2015,1600,2020,1,1393.58,1393.58
2015,1602,2020,1,902.06,902.06
2015,1604,2020,1,2492.33,2492.33
2015,1606,2020,1,625.53,625.53
2015,1607,2020,1,4038.74,4038.74
2015,1611,2020,1,788.16,788.16
2015,1618,2020,1,6142.66,6142.66
2015,1622,2020,1,1644.60,1644.60
2015,1630,2020,1,1250.80,1250.80
2015,1635,2020,1,3507.30,3507.30
2015,1639,2020,1,2101.78,2101.78
2015,1641,2020,2,1576.89,788.45
2015,1643,2020,1,966.00,966.00
2015,1648,2020,1,14.98,14.98
2015,1649,2020,1,3337.61,3337.61
2015,1651,2020,2,8219.67,4109.83
2015,1652,2020,1,1683.97,1683.97
2015,1654,2020,1,1204.42,1204.42
2015,1657,2020,1,1047.71,1047.71
2015,1658,2020,2,1048.27,524.14
2015,1659,2020,1,1006.84,1006.84
2015,1665,2020,1,3939.67,3939.67
2015,1667,2020,1,338.58,338.58
2015,1668,2020,1,1760.04,1760.04
2015,1670,2020,1,866.52,866.52
2015,1672,2020,1,1338.80,1338.80
2015,1673,2020,1,109.51,109.51
2015,1680,2020,2,2724.30,1362.15
2015,1681,2020,1,763.55,763.55
2015,1682,2020,1,3715.25,3715.25
2015,1687,2020,1,1949.49,1949.49
2015,1691,2020,1,1555.01,1555.01
2015,1692,2020,2,394.85,197.43
2015,1693,2020,1,23.39,23.39
2015,1695,2020,1,5450.83,5450.83
2015,1699,2020,1,1511.94,1511.94
2015,1701,2020,1,361.17,361.17
2015,1703,2020,1,1537.46,1537.46
2015,1704,2020,1,429.09,429.09
2015,1705,2020,1,866.80,866.80
2015,1706,2020,1,8489.27,8489.27
2015,1708,2020,1,162.83,162.83
2015,1712,2020,1,1212.20,1212.20
2015,1715,2020,2,11429.01,5714.50
2015,1716,2020,1,40.32,40.32
2015,1722,2020,2,4636.65,2318.32
2015,1725,2020,1,491.28,491.28
2015,1728,2020,1,937.92,937.92
2015,1729,2020,2,3688.69,1844.35
2015,1731,2020,2,1736.12,868.06
2015,1738,2020,2,5406.69,2703.34
2015,1741,2020,1,1887.44,1887.44
2015,1747,2020,1,609.44,609.44
2015,1748,2020,1,199.06,199.06
2015,1750,2020,1,149.00,149.00
2015,1756,2020,1,1321.54,1321.54
2015,1763,2020,1,1409.56,1409.56
2015,1765,2020,1,5338.30,5338.30
2015,1770,2020,1,2610.64,2610.64
2015,1774,2020,2,504.39,252.20
2015,1779,2020,1,238.97,238.97
2015,1780,2020,1,254.10,254.10
2015,1784,2020,1,959.58,959.58
2015,1786,2020,1,106.62,106.62
2015,1788,2020,2,11772.95,5886.47
2015,1789,2020,1,1905.58,1905.58
2015,1793,2020,1,1779.52,1779.52
2015,1797,2020,1,38.70,38.70
2015,1799,2020,1,2009.44,2009.44
2015,1802,2020,1,447.22,447.22
2015,1804,2020,1,2789.87,2789.87
2015,1816,2020,1,1650.90,1650.90
2015,1819,2020,1,2398.88,2398.88
2015,1820,2020,1,243.20,243.20
2015,1821,2020,1,2000.09,2000.09
2015,1823,2020,1,1158.87,1158.87
2015,1824,2020,1,4818.84,4818.84
2015,1825,2020,2,4509.01,2254.51
2015,1828,2020,1,1434.88,1434.88
2015,1834,2020,1,925.48,925.48
2015,1840,2020,1,2266.53,2266.53
2015,1841,2020,2,1916.71,958.35
2015,1847,2020,1,4211.69,4211.69
2015,1851,2020,1,3586.07,3586.07
2015,1855,2020,1,7.59,7.59
2015,1857,2020,1,2338.20,2338.20
2015,1859,2020,1,15.17,15.17
2015,1860,2020,1,27.38,27.38
2015,1862,2020,1,8735.24,8735.24
2015,1866,2020,1,177.73,177.73
2015,1869,2020,1,1592.43,1592.43
2015,1882,2020,2,2625.11,1312.56
2015,1884,2020,1,469.78,469.78
2015,1885,2020,1,2223.95,2223.95
2015,1887,2020,1,923.83,923.83
2015,1888,2020,1,74.25,74.25
2015,1889,2020,1,2054.68,2054.68
2015,1891,2020,1,91.65,91.65
2015,1892,2020,1,5415.30,5415.30
2015,1903,2020,1,5613.94,5613.94
2015,1904,2020,1,13547.18,13547.18
2015,1915,2020,1,4310.95,4310.95
2015,1916,2020,1,404.94,404.94
2015,1917,2020,1,795.71,795.71
2015,1926,2020,1,9556.03,9556.03
2015,1927,2020,1,1375.83,1375.83
2015,1930,2020,1,2009.44,2009.44
2015,1933,2020,1,7958.17,7958.17
2015,1948,2020,1,7982.30,7982.30
2015,1990,2020,1,63.10,63.10
2015,2009,2020,1,1838.72,1838.72
2015,2017,2020,1,83.76,83.76
2015,2020,2020,1,3907.22,3907.22
2015,2048,2020,1,639.34,639.34
2015,2074,2020,1,3171.01,3171.01
2015,2080,2020,1,1434.97,1434.97
2015,2082,2020,1,1056.78,1056.78
2015,2097,2020,2,2896.27,1448.14
2015,2098,2020,1,4743.11,4743.11
2015,2122,2020,1,2485.04,2485.04
2015,2159,2020,1,610.66,610.66
2015,1848,2021,1,2313.43,2313.43
2015,1864,2021,1,8289.91,8289.91
2015,1885,2021,1,7932.29,7932.29
2015,1893,2021,1,1346.36,1346.36
2015,1923,2021,1,5395.55,5395.55
2015,1934,2021,1,6417.47,6417.47
2015,1953,2021,1,5357.08,5357.08
2015,1961,2021,1,5393.61,5393.61
2015,1963,2021,1,9438.55,9438.55
2015,1965,2021,1,13623.97,13623.97
2015,1971,2021,1,1402.85,1402.85
2015,1973,2021,1,1014.26,1014.26
2015,1981,2021,2,2009.51,1004.76
2015,1987,2021,1,1763.12,1763.12
2015,1999,2021,1,557.94,557.94
2015,2000,2021,1,670.78,670.78
2015,2005,2021,1,9609.97,9609.97
2015,2007,2021,1,250.79,250.79
2015,2008,2021,1,7999.65,7999.65
2015,2010,2021,2,5772.79,2886.39
2015,2016,2021,1,910.49,910.49
2015,2030,2021,1,12503.95,12503.95
2015,2038,2021,1,7541.10,7541.10
2015,2039,2021,2,13030.05,6515.02
2015,2040,2021,1,4545.78,4545.78
2015,2044,2021,3,7967.07,2655.69
2015,2051,2021,2,2006.96,1003.48
2015,2054,2021,1,4204.80,4204.80
2015,2055,2021,2,7879.99,3939.99
2015,2057,2021,2,17860.85,8930.42
2015,2061,2021,2,8290.10,4145.05
2015,2066,2021,1,10551.10,10551.10
2015,2069,2021,1,778.23,778.23
2015,2074,2021,1,863.07,863.07
2015,2079,2021,2,7126.77,3563.38
2015,2081,2021,2,14175.37,7087.69
2015,2087,2021,2,14164.84,7082.42
2015,2088,2021,1,1794.84,1794.84
2015,2090,2021,1,2353.42,2353.42
2015,2092,2021,1,4645.39,4645.39
2015,2093,2021,1,327.15,327.15
2015,2095,2021,1,1336.10,1336.10
2015,2096,2021,2,1576.16,788.08
2015,2097,2021,1,7603.77,7603.77
2015,2098,2021,1,3619.35,3619.35
2015,2099,2021,3,11857.14,3952.38
2015,2101,2021,2,6725.41,3362.70
2015,2105,2021,4,20524.46,5131.12
2015,2106,2021,1,71.01,71.01
2015,2108,2021,1,617.54,617.54
2015,2113,2021,1,440.76,440.76
2015,2114,2021,1,83.70,83.70
2015,2115,2021,1,167.77,167.77
2015,2118,2021,2,16965.72,8482.86
2015,2119,2021,1,11106.45,11106.45
2015,2120,2021,1,2513.47,2513.47
2015,2121,2021,3,2578.80,859.60
2015,2123,2021,1,5937.73,5937.73
2015,2124,2021,1,20746.39,20746.39
2015,2126,2021,2,12173.19,6086.60
2015,2130,2021,3,13243.25,4414.42
2015,2132,2021,1,3763.43,3763.43
2015,2133,2021,2,29267.88,14633.94
2015,2137,2021,2,2639.33,1319.66
2015,2138,2021,1,959.10,959.10
2015,2144,2021,1,36.50,36.50
2015,2145,2021,1,2580.00,2580.00
2015,2146,2021,2,3998.24,1999.12
2015,2149,2021,1,2354.98,2354.98
2015,2151,2021,3,20882.77,6960.92
2015,2152,2021,2,11118.37,5559.18
2015,2154,2021,1,1165.52,1165.52
2015,2157,2021,2,4255.76,2127.88
2015,2158,2021,1,1031.31,1031.31
2015,2161,2021,1,3530.47,3530.47
2015,2163,2021,1,1082.83,1082.83
2015,2166,2021,1,6040.55,6040.55
2015,2167,2021,1,4448.66,4448.66
2015,2170,2021,2,5531.23,2765.61
2015,2171,2021,1,261.93,261.93
2015,2173,2021,1,118.78,118.78
2015,2174,2021,1,4955.73,4955.73
2015,2175,2021,1,137.62,137.62
2015,2176,2021,2,19276.27,9638.13
2015,2177,2021,2,3495.84,1747.92
2015,2179,2021,2,9704.83,4852.42
2015,2180,2021,1,5.51,5.51
2015,2184,2021,1,1479.69,1479.69
2015,2187,2021,2,9882.06,4941.03
2015,2188,2021,2,4432.83,2216.42
2015,2189,2021,1,390.20,390.20
2015,2191,2021,2,17498.74,8749.37
2015,2192,2021,1,6388.05,6388.05
2015,2193,2021,2,8133.40,4066.70
2015,2194,2021,1,5137.13,5137.13
2015,2196,2021,2,3232.67,1616.33
2015,2197,2021,1,253.57,253.57
2015,2198,2021,1,103.50,103.50
2015,2199,2021,1,1372.71,1372.71
2015,2201,2021,1,1248.15,1248.15
2015,2202,2021,1,1927.79,1927.79
2015,2205,2021,3,12781.07,4260.36
2015,2206,2021,1,1105.10,1105.10
2015,2208,2021,2,2210.38,1105.19
2015,2209,2021,1,3738.00,3738.00
2015,2211,2021,2,5082.77,2541.38
2015,2212,2021,3,7632.49,2544.16
2015,2214,2021,2,4750.36,2375.18
2015,2215,2021,2,9620.52,4810.26
2015,2216,2021,1,59.51,59.51
2015,2219,2021,1,971.15,971.15
2015,2221,2021,1,677.17,677.17
2015,2222,2021,2,12890.75,6445.37
2015,2225,2021,1,778.20,778.20
2015,2226,2021,1,1860.08,1860.08
2015,2227,2021,1,2201.34,2201.34
2015,2228,2021,2,3457.98,1728.99
2015,2235,2021,1,3657.10,3657.10
2015,2236,2021,2,604.96,302.48
2015,2238,2021,1,1637.91,1637.91
2015,2240,2021,2,7306.51,3653.25
2015,2241,2021,1,384.98,384.98
2015,2242,2021,1,718.67,718.67
2015,2244,2021,1,9536.57,9536.57
2015,2245,2021,2,8947.22,4473.61
2015,2247,2021,2,1113.28,556.64
2015,2249,2021,3,4541.12,1513.71
2015,2250,2021,1,1736.00,1736.00
2015,2251,2021,1,2994.68,2994.68
2015,2254,2021,2,4843.39,2421.69
2015,2256,2021,2,8041.61,4020.81
2015,2257,2021,1,6328.14,6328.14
2015,2259,2021,1,1680.46,1680.46
2015,2260,2021,1,2409.89,2409.89
2015,2261,2021,1,642.00,642.00
2015,2263,2021,1,363.31,363.31
2015,2265,2021,1,3411.79,3411.79
2015,2269,2021,1,14038.19,14038.19
2015,2270,2021,1,691.77,691.77
2015,2274,2021,1,170.61,170.61
2015,2275,2021,2,3312.41,1656.20
2015,2277,2021,1,1911.90,1911.90
2015,2278,2021,1,5891.25,5891.25
2015,2279,2021,1,176.05,176.05
2015,2281,2021,4,13538.90,3384.73
2015,2282,2021,1,1227.74,1227.74
2015,2283,2021,1,2113.86,2113.86
2015,2286,2021,2,773.62,386.81
2015,2288,2021,1,2019.59,2019.59
2015,2295,2021,1,3824.47,3824.47
2015,2297,2021,1,1075.20,1075.20
2015,2299,2021,1,7382.88,7382.88
2015,2304,2021,1,6542.85,6542.85
2015,2321,2021,1,650.47,650.47
2015,2324,2021,1,344.85,344.85
2015,2325,2021,1,1278.96,1278.96
2015,2327,2021,4,8554.28,2138.57
2015,2329,2021,2,6763.26,3381.63
2015,2331,2021,4,11046.97,2761.74
2015,2333,2021,1,9881.36,9881.36
2015,2334,2021,1,1803.31,1803.31
2015,2335,2021,1,750.60,750.60
2015,2336,2021,1,273.71,273.71
2015,2338,2021,1,818.95,818.95
2015,2339,2021,1,859.97,859.97
2015,2341,2021,1,21499.06,21499.06
2015,2342,2021,1,65.82,65.82
2015,2346,2021,1,1476.74,1476.74
2015,2347,2021,1,373.80,373.80
2015,2348,2021,1,4131.30,4131.30
2015,2349,2021,1,4487.46,4487.46
2015,2351,2021,1,6066.85,6066.85
2015,2352,2021,1,123.91,123.91
2015,2354,2021,1,143.02,143.02
2015,2366,2021,1,862.15,862.15
2015,2367,2021,1,197.81,197.81
2015,2369,2021,1,2718.57,2718.57
2015,2370,2021,1,710.11,710.11
2015,2374,2021,1,404.87,404.87
2015,2376,2021,2,1849.65,924.82
2015,2377,2021,1,16.79,16.79
2015,2381,2021,5,7693.80,1538.76
2015,2384,2021,1,23.38,23.38
2015,2385,2021,1,4545.78,4545.78
2015,2386,2021,1,3025.12,3025.12
2015,2387,2021,1,6195.30,6195.30
2015,2391,2021,1,7485.31,7485.31
2015,2394,2021,1,784.00,784.00
2015,2395,2021,1,6636.19,6636.19
2015,2399,2021,1,164.99,164.99
2015,2401,2021,1,791.80,791.80
2015,2404,2021,1,223.50,223.50
2015,2408,2021,2,9391.29,4695.65
2015,2409,2021,2,76.60,38.30
2015,2414,2021,1,707.57,707.57
2015,2421,2021,1,2724.87,2724.87
2015,2422,2021,1,21499.06,21499.06
2015,2430,2021,1,148.79,148.79
2015,2431,2021,1,4159.41,4159.41
2015,2432,2021,1,756.16,756.16
2015,2434,2021,1,577.69,577.69
2015,2436,2021,1,3186.97,3186.97
2015,2437,2021,1,4555.47,4555.47
2015,2438,2021,1,1877.79,1877.79
2015,2447,2021,1,3312.82,3312.82
2015,2448,2021,1,3213.27,3213.27
2015,2450,2021,1,7032.80,7032.80
2015,2453,2021,1,4949.86,4949.86
2015,2458,2021,2,7255.58,3627.79
2015,2459,2021,1,3948.05,3948.05
2015,2460,2021,1,3583.28,3583.28
2015,2461,2021,2,7816.05,3908.02
2015,2462,2021,1,385.02,385.02
2015,2463,2021,1,13846.50,13846.50
2015,2464,2021,1,971.04,971.04
2015,2466,2021,1,1696.36,1696.36
2015,2467,2021,1,2551.81,2551.81
2015,2470,2021,2,10109.49,5054.74
2015,2471,2021,1,15055.97,15055.97
2015,2474,2021,1,1378.50,1378.50
2015,2477,2021,1,1100.42,1100.42
2015,2480,2021,2,11335.92,5667.96
2015,2481,2021,1,538.25,538.25
2015,2486,2021,1,6187.72,6187.72
2015,2489,2021,1,13846.50,13846.50
2015,2490,2021,1,211.78,211.78
2015,2505,2021,1,986.83,986.83
2015,2507,2021,1,216.88,216.88
2015,2519,2021,1,1706.15,1706.15
2015,2523,2021,1,418.60,418.60
2015,2524,2021,1,391.50,391.50
2015,2534,2021,1,7856.27,7856.27
2015,2552,2021,1,1902.19,1902.19
2015,2211,2022,1,8572.64,8572.64
2015,2226,2022,1,1892.62,1892.62
2015,2231,2022,1,20565.25,20565.25
2015,2232,2022,1,1371.74,1371.74
2015,2240,2022,1,6278.01,6278.01
2015,2246,2022,1,1467.23,1467.23
2015,2248,2022,1,6549.34,6549.34
2015,2251,2022,2,8862.78,4431.39
2015,2252,2022,2,1665.08,832.54
2015,2255,2022,2,8917.53,4458.76
2015,2256,2022,1,3541.63,3541.63
2015,2257,2022,2,8540.57,4270.29
2015,2258,2022,2,6961.02,3480.51
2015,2259,2022,1,3588.92,3588.92
2015,2260,2022,1,1201.85,1201.85
2015,2262,2022,1,1275.55,1275.55
2015,2263,2022,1,2412.95,2412.95
2015,2268,2022,1,1976.55,1976.55
2015,2269,2022,1,718.42,718.42
2015,2275,2022,2,7584.11,3792.05
2015,2279,2022,1,5604.19,5604.19
2015,2280,2022,1,6918.58,6918.58
2015,2286,2022,1,10158.95,10158.95
2015,2290,2022,1,254.36,254.36
2015,2291,2022,2,1262.55,631.28
2015,2295,2022,2,14892.62,7446.31
2015,2296,2022,1,5598.42,5598.42
2015,2297,2022,1,1267.07,1267.07
2015,2298,2022,1,7574.81,7574.81
2015,2300,2022,2,14961.88,7480.94
2015,2303,2022,1,2007.03,2007.03
2015,2304,2022,1,348.91,348.91
2015,2307,2022,2,14780.85,7390.42
2015,2309,2022,3,5452.05,1817.35
2015,2310,2022,1,6600.77,6600.77
2015,2313,2022,1,966.86,966.86
2015,2314,2022,1,846.75,846.75
2015,2315,2022,2,1582.87,791.44
2015,2319,2022,2,2011.58,1005.79
2015,2324,2022,1,1476.43,1476.43
2015,2326,2022,1,1698.89,1698.89
2015,2328,2022,1,775.63,775.63
2015,2330,2022,1,1673.10,1673.10
2015,2333,2022,1,12456.58,12456.58
2015,2334,2022,1,8136.89,8136.89
2015,2336,2022,1,451.08,451.08
2015,2338,2022,2,5157.35,2578.67
2015,2339,2022,2,2840.81,1420.41
2015,2340,2022,1,10.67,10.67
2015,2343,2022,2,14077.33,7038.67
2015,2346,2022,1,10158.95,10158.95
2015,2348,2022,1,10012.55,10012.55
2015,2350,2022,1,4184.63,4184.63
2015,2355,2022,1,7825.91,7825.91
2015,2359,2022,1,19703.19,19703.19
2015,2364,2022,1,3088.41,3088.41
2015,2365,2022,1,5480.82,5480.82
2015,2367,2022,1,18214.16,18214.16
2015,2369,2022,1,7454.87,7454.87
2015,2370,2022,2,3894.53,1947.27
2015,2371,2022,1,1532.00,1532.00
2015,2372,2022,2,12383.00,6191.50
2015,2373,2022,2,4409.93,2204.96
2015,2375,2022,1,5767.68,5767.68
2015,2377,2022,1,168.00,168.00
2015,2378,2022,1,3604.15,3604.15
2015,2379,2022,2,3984.69,1992.34
2015,2381,2022,1,747.14,747.14
2015,2382,2022,1,5598.42,5598.42
2015,2384,2022,2,13125.07,6562.53
2015,2385,2022,1,1247.68,1247.68
2015,2388,2022,1,1659.00,1659.00
2015,2389,2022,1,1902.90,1902.90
2015,2391,2022,1,106.53,106.53
2015,2392,2022,1,1094.47,1094.47
2015,2394,2022,3,13773.45,4591.15
2015,2396,2022,2,1859.45,929.72
2015,2398,2022,2,3222.23,1611.11
2015,2399,2022,3,8500.33,2833.44
2015,2401,2022,2,19160.32,9580.16
2015,2403,2022,4,2203.89,550.97
2015,2404,2022,2,2212.48,1106.24
2015,2405,2022,1,3093.02,3093.02
2015,2406,2022,1,137.38,137.38
2015,2407,2022,1,1025.86,1025.86
2015,2409,2022,2,3601.03,1800.52
2015,2411,2022,1,4985.24,4985.24
2015,2413,2022,1,1452.87,1452.87
2015,2414,2022,2,4750.32,2375.16
2015,2416,2022,1,268.20,268.20
2015,2417,2022,1,7556.56,7556.56
2015,2418,2022,2,2976.41,1488.21
2015,2419,2022,3,8244.59,2748.20
2015,2421,2022,1,805.39,805.39
2015,2424,2022,2,6847.68,3423.84
2015,2425,2022,1,514.06,514.06
2015,2429,2022,2,5857.72,2928.86
2015,2430,2022,1,1343.26,1343.26
2015,2431,2022,2,3649.13,1824.57
